X GeneID	geneSymbol	chr	strand	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	AS_type	comp	transcript_type	gene_type	Note	Name	Ontology_term	gene_name
gene:Solyc03g121440.4_65578826_65579118_65578829_65579118_65578099_65578206	gene:Solyc03g121440.4	NA	chr3	+	2,2	16,25	3,2	1,0	77	74	1.8280330395e-06	0.00014931906766553	0.107,0.071	0.742,1.0	-0.782	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g093030.3_53704831_53705129_53704831_53704882_53705380_53705448	gene:Solyc02g093030.3	NA	chr2	-	0,1	1,2	1,2	0,0	148	74	1.12296609867e-06	9.87656707682261e-05	0.0,0.2	1.0,1.0	-0.9	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g093030.3_53706614_53706748_53706614_53706716_53708212_53708406	gene:Solyc02g093030.3	NA	chr2	-	0,1	3,2	7,1	0,0	106	74	3.6708258655e-10	1.02646212350368e-07	0.0,0.259	1.0,1.0	-0.871	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc07g006300.4_1093716_1093829_1093754_1093829_1092300_1092428	gene:Solyc07g006300.4	NA	chr7	+	1,2	0,1	0,0	1,1	112	74	0.000126173868132	0.00505584846811502	1.0,0.569	0.0,0.0	0.784	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc07g020790.4_13740588_13740891_13740588_13740844_13741005_13741159	gene:Solyc07g020790.4	NA	chr7	-	4,9	0,1	3,5	4,5	121	74	1.96289431201e-05	0.00111954228946625	1.0,0.846	0.314,0.379	0.577	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g094090.4_54466925_54467337_54466925_54467205_54470215_54470367	gene:Solyc02g094090.4	NA	chr2	-	2,2	2,3	4,4	0,1	148	74	0.000228866312795	0.00824476547855024	0.333,0.25	1.0,0.667	-0.542	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g062830.3_29689266_29689334_29689266_29689310_29691753_29691812	gene:Solyc03g062830.3	NA	chr3	-	7,1	0,0	1,12	3,4	98	74	9.75502200995e-06	0.000614661441652525	1.0,1.0	0.201,0.694	0.552	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g094640.4_54967426_54967907_54967429_54967907_54963833_54963893	gene:Solyc02g094640.4	NA	chr2	+	3,1	3,2	4,1	0,0	77	74	8.42489908504e-06	0.000546077152548706	0.49,0.325	1.0,1.0	-0.593	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g094640.4_54980663_54980755_54980668_54980755_54980478_54980569	gene:Solyc02g094640.4	NA	chr2	+	1,2	3,1	2,1	0,0	79	74	0.000201474247425	0.00745526773500907	0.238,0.652	1.0,1.0	-0.555	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g082660.2_66038477_66038608_66038543_66038608_66037402_66037661	gene:Solyc04g082660.2	NA	chr4	+	8,13	48,26	0,2	138,118	140	74	3.01404123881e-10	8.56699820466374e-08	0.081,0.209	0.0,0.009	0.14	A3S	HS6.vs.HS0	protein_coding	protein_coding	Peptidylprolyl isomerase (AHRD V3.3 *** A0A2G3CFL0_CAPCH)	Solyc04g082660.2.1	NA	NA
gene:Solyc03g005050.3_58595_58732_58598_58732_57709_58142	gene:Solyc03g005050.3	NA	chr3	+	2,4	3,7	2,1	0,0	77	74	2.28195674024e-06	0.000179404109619081	0.391,0.354	1.0,1.0	-0.627	A3S	HS6.vs.HS0	protein_coding	protein_coding	Adenylate kinase (AHRD V3.3 *** A0A200QGC4_9MAGN)" "Pfam:PF00406	Solyc03g005050.3.1	NA	NA
gene:Solyc05g017980.3_20465357_20465758_20465587_20465758_20464380_20464466	gene:Solyc05g017980.3	NA	chr5	+	3,3	3,1	1,2	0,0	148	74	8.4075891734e-05	0.0036487667410164	0.333,0.6	1.0,1.0	-0.533	A3S	HS6.vs.HS0	protein_coding	protein_coding	Microtubule-associated protein 70 (AHRD V3.3 *** A0A200QNX4_9MAGN)	Solyc05g017980.3.1	GO:0007010" "GO:0008017	NA
gene:Solyc01g095300.3_80802810_80803199_80803050_80803199_80801994_80802183	gene:Solyc01g095300.3	NA	chr1	+	2,0	1,3	2,1	0,0	148	74	6.05715160251e-07	5.96475609154045e-05	0.5,0.0	1.0,1.0	-0.75	A3S	HS6.vs.HS0	protein_coding	protein_coding	Glycosyl transferase" " family 1 (AHRD V3.3 *** A0A2U1P6H1_ARTAN)	Solyc01g095300.3.1	NA	NA
gene:Solyc02g021100.3_20408044_20408189_20408044_20408183_20408690_20410016	gene:Solyc02g021100.3	NA	chr2	-	2,1	0,0	0,0	2,1	80	74	5.48051426463e-09	1.05788240083423e-06	1.0,1.0	0.0,0.0	1	A3S	HS6.vs.HS0	protein_coding	protein_coding	Methyl-CpG-binding domain protein 4-like protein (AHRD V3.3 *** MBD4L_ARATH)	Solyc02g021100.3.1	NA	NA
gene:Solyc03g007320.4_1897478_1897541_1897481_1897541_1897129_1897339	gene:Solyc03g007320.4	NA	chr3	+	6,12	7,7	7,5	1,0	77	74	9.29174749495e-05	0.00393263507208876	0.452,0.622	0.871,1.0	-0.398	A3S	HS6.vs.HS0	protein_coding	protein_coding	Polypyrimidine tract-binding protein-like protein 1 (AHRD V3.3 *** A0A2G3CWX3_CAPCH)	Solyc03g007320.4.1	NA	NA
gene:Solyc01g094680.4_80307979_80308185_80308161_80308185_80306836_80306999	gene:Solyc01g094680.4	NA	chr1	+	40,45	7,5	63,50	2,0	148	74	0.000158266521724	0.00611447754690384	0.741,0.818	0.94,1.0	-0.191	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g025420.3_2796139_2796394_2796142_2796394_2795199_2795355	gene:Solyc03g025420.3	NA	chr3	+	1,3	0,2	0,0	1,1	77	74	3.72706586778e-05	0.0019054185654571	1.0,0.59	0.0,0.0	0.795	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:TomatoPan004290_2985265_2985674_2985619_2985674_2984475_2984548	gene:TomatoPan004290	NA	chr3	+	32,21	2,10	10,9	0,0	148	74	5.55326823243e-05	0.00262832679718057	0.889,0.512	1.0,1.0	-0.299	A3S	HS6.vs.HS0	protein_coding	protein_coding	Similar to TPP2: Tripeptidyl-peptidase 2 (Arabidopsis thaliana)	TomatoPan004290.1	NA	NA
gene:TomatoPan004290_2985350_2985674_2985619_2985674_2984475_2984548	gene:TomatoPan004290	NA	chr3	+	33,23	2,10	12,10	0,0	148	74	5.50179944833e-05	0.00260635153169926	0.892,0.535	1.0,1.0	-0.286	A3S	HS6.vs.HS0	protein_coding	protein_coding	Similar to TPP2: Tripeptidyl-peptidase 2 (Arabidopsis thaliana)	TomatoPan004290.1	NA	NA
gene:Solyc05g018700.4_24803402_24803560_24803402_24803554_24806461_24806678	gene:Solyc05g018700.4	NA	chr5	-	47,52	9,11	22,9	0,0	80	74	1.8761367989e-05	0.00108198921676584	0.828,0.814	1.0,1.0	-0.179	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc06g083620.3_51539163_51539519_51539163_51539510_51539631_51539877	gene:Solyc06g083620.3	NA	chr6	-	3,6	1,0	0,0	1,1	83	74	4.48755477223e-11	1.61212288834882e-08	0.728,1.0	0.0,0.0	0.864	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g033380.3_4842562_4842633_4842562_4842608_4844179_4844266	gene:Solyc03g033380.3	NA	chr3	-	6,9	35,43	0,0	70,40	99	74	8.07046388718e-07	7.46857186668531e-05	0.114,0.135	0.0,0.0	0.124	A3S	HS6.vs.HS0	protein_coding	protein_coding	SPla/RYanodine receptor (SPRY) domain-containing protein (AHRD V3.3 *** A0A2U1PMW4_ARTAN)	Solyc03g033380.3.1	NA	NA
gene:Solyc03g033560.3_5021498_5022667_5021498_5021860_5024612_5024912	gene:Solyc03g033560.3	NA	chr3	-	4,2	2,6	10,6	1,0	148	74	1.5763273959e-05	0.000927265454064931	0.5,0.143	0.833,1.0	-0.595	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g079210.3_72722130_72722206_72722158_72722206_72721864_72721954	gene:Solyc01g079210.3	NA	chr1	+	10,3	93,101	9,18	39,46	102	74	1.68437054741e-05	0.000983455674808879	0.072,0.021	0.143,0.221	-0.136	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g034220.3_5836859_5837265_5836979_5837265_5836352_5836405	gene:Solyc03g034220.3	NA	chr3	+	2,1	0,0	1,1	4,3	148	74	3.71758981377e-08	5.42267798605912e-06	1.0,1.0	0.111,0.143	0.873	A3S	HS6.vs.HS0	protein_coding	protein_coding	Tomato RuBP carboxylase small subunit	Solyc03g034220.3.1	NA	NA
gene:Solyc03g150112.1_7640441_7640520_7640455_7640520_7640239_7640368	gene:Solyc03g150112.1	NA	chr3	+	13,3	3,4	0,1	2,3	88	74	0.000259461865315	0.00919717050567817	0.785,0.387	0.0,0.219	0.477	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc09g064720.3_58418450_58418928_58418450_58418809_58419010_58419111	gene:Solyc09g064720.3	NA	chr9	-	0,0	1,1	1,1	0,0	148	74	1.77269918744e-08	2.87318060932718e-06	0.0,0.0	1.0,1.0	-1	A3S	HS6.vs.HS0	protein_coding	protein_coding	endo-1" "31" "4-beta-D-glucanase-like (AHRD V3.3 *** A0A2I4F2X5_9ROSI)	Solyc09g064720.3.1	GO:0016787	NA
gene:Solyc08g066580.4_56131336_56131513_56131336_56131447_56131765_56131912	gene:Solyc08g066580.4	NA	chr8	-	4,3	3,1	1,3	0,0	140	74	0.000163736489665	0.00627426099767416	0.413,0.613	1.0,1.0	-0.487	A3S	HS6.vs.HS0	protein_coding	protein_coding	Nuclear pore complex protein NUP85 (AHRD V3.3 *** A0A2G2W614_CAPBA)	Solyc08g066580.4.1	NA	NA
gene:Solyc03g053040.1_19620430_19620582_19620452_19620582_19619791_19619914	gene:Solyc03g053040.1	NA	chr3	+	0,6	17,25	5,5	3,1	96	74	3.46128709363e-05	0.00179055842640574	0.0,0.156	0.562,0.794	-0.6	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g053040.1_19620430_19620833_19620743_19620833_19619791_19619914	gene:Solyc03g053040.1	NA	chr3	+	23,28	8,6	24,43	1,1	148	74	5.8120030195e-05	0.00271109763933052	0.59,0.7	0.923,0.956	-0.294	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g053040.1_19620434_19620582_19620452_19620582_19619791_19619914	gene:Solyc03g053040.1	NA	chr3	+	1,8	17,25	5,5	3,1	92	74	0.000241895952214	0.00865388624065175	0.045,0.205	0.573,0.801	-0.562	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g053040.1_19620434_19620833_19620743_19620833_19619791_19619914	gene:Solyc03g053040.1	NA	chr3	+	24,30	8,6	24,43	1,1	148	74	8.47552673542e-05	0.00366901651506286	0.6,0.714	0.923,0.956	-0.282	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g102970.3_85817992_85818103_85818018_85818103_85817390_85817514	gene:Solyc01g102970.3	NA	chr1	+	2,6	5,5	0,0	6,6	100	74	1.13243285577e-05	0.000694098152391444	0.228,0.47	0.0,0.0	0.349	A3S	HS6.vs.HS0	protein_coding	protein_coding	squamous cell carcinoma antigen recognized by T-cells 3-like (AHRD V3.3 *** A0A2I4EEH0_9ROSI)	Solyc01g102970.3.1	NA	NA
gene:Solyc07g014650.3_5123720_5123820_5123720_5123791_5126291_5126454	gene:Solyc07g014650.3	NA	chr7	-	8,10	5,2	13,9	0,0	103	74	1.31807295701e-05	0.000791930686865091	0.535,0.782	1.0,1.0	-0.341	A3S	HS6.vs.HS0	protein_coding	protein_coding	ADP-ribosylation factor (AHRD V3.3 *** B6TBI1_MAIZE)	Solyc07g014650.3.1	GO:0005525	NA
gene:Solyc07g014650.3_5123720_5123979_5123720_5123791_5126291_5126454	gene:Solyc07g014650.3	NA	chr7	-	8,10	5,2	13,10	0,0	148	74	2.63709558124e-06	0.00020240295476725	0.444,0.714	1.0,1.0	-0.421	A3S	HS6.vs.HS0	protein_coding	protein_coding	ADP-ribosylation factor (AHRD V3.3 *** B6TBI1_MAIZE)	Solyc07g014650.3.1	GO:0005525	NA
gene:Solyc03g078000.3_44856910_44857389_44857057_44857389_44856753_44856813	gene:Solyc03g078000.3	NA	chr3	+	171,188	45,45	273,220	15,19	148	74	7.18191695004e-09	1.336430740081e-06	0.655,0.676	0.901,0.853	-0.212	A3S	HS6.vs.HS0	protein_coding	protein_coding	Vacuolar glucose transporter 1	Solyc03g078000.3.1	GO:0016021" "GO:0022857" "GO:0055085	NA
gene:Solyc03g078000.3_44858061_44858138_44858100_44858138_44857950_44857998	gene:Solyc03g078000.3	NA	chr3	+	53,34	5,7	103,84	1,0	113	74	1.80811199124e-06	0.000148233663104337	0.874,0.761	0.985,1.0	-0.175	A3S	HS6.vs.HS0	protein_coding	protein_coding	Vacuolar glucose transporter 1	Solyc03g078000.3.1	GO:0016021" "GO:0022857" "GO:0055085	NA
gene:Solyc03g078000.3_44858077_44858138_44858100_44858138_44857950_44857998	gene:Solyc03g078000.3	NA	chr3	+	45,32	5,7	99,80	1,0	97	74	1.28273210775e-06	0.000108781991255763	0.873,0.777	0.987,1.0	-0.169	A3S	HS6.vs.HS0	protein_coding	protein_coding	Vacuolar glucose transporter 1	Solyc03g078000.3.1	GO:0016021" "GO:0022857" "GO:0055085	NA
gene:Solyc03g078230.3_46227624_46227874_46227813_46227874_46226116_46226267	gene:Solyc03g078230.3	NA	chr3	+	13,21	13,12	12,18	1,1	148	74	1.53835350349e-05	0.000907418073991348	0.333,0.467	0.857,0.9	-0.479	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g078230.3_46227771_46227874_46227813_46227874_46226116_46226267	gene:Solyc03g078230.3	NA	chr3	+	14,20	13,12	14,18	1,1	116	74	5.16228699088e-06	0.000356067024433618	0.407,0.515	0.899,0.92	-0.449	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g080010.3_47914537_47914620_47914537_47914601_47914815_47914872	gene:Solyc03g080010.3	NA	chr3	-	2,1	21,19	8,2	0,2	93	74	4.38685893334e-06	0.000313015999283602	0.07,0.04	1.0,0.443	-0.666	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g083140.3_49018030_49018331_49018217_49018331_49017826_49017947	gene:Solyc03g083140.3	NA	chr3	+	3,4	4,6	1,2	0,0	148	74	6.44801270822e-07	6.2465898653889e-05	0.273,0.25	1.0,1.0	-0.738	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g083140.3_49024963_49029561_49029246_49029561_49023574_49023649	gene:Solyc03g083140.3	NA	chr3	+	4,7	1,0	1,3	1,4	148	74	8.91782828804e-05	0.00381396664015966	0.667,1.0	0.333,0.273	0.53	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc10g074580.2_58721594_58721886_58721594_58721840_58722767_58722977	gene:Solyc10g074580.2	NA	chr10	-	3,4	2,0	0,0	4,1	120	74	4.50346592351e-07	4.6500757622574e-05	0.481,1.0	0.0,0.0	0.74	A3S	HS6.vs.HS0	protein_coding	protein_coding	glycerol kinase (AHRD V3.3 *** AT4G38225.3)	Solyc10g074580.2.1	NA	NA
gene:Solyc10g074580.2_58721594_58721886_58721594_58721865_58722767_58722977	gene:Solyc10g074580.2	NA	chr10	-	3,4	1,0	0,0	3,3	95	74	2.69476330139e-10	7.70181217371304e-08	0.7,1.0	0.0,0.0	0.85	A3S	HS6.vs.HS0	protein_coding	protein_coding	glycerol kinase (AHRD V3.3 *** AT4G38225.3)	Solyc10g074580.2.1	NA	NA
gene:Solyc10g074580.2_58721594_58721901_58721594_58721886_58722767_58722977	gene:Solyc10g074580.2	NA	chr10	-	0,1	3,4	5,1	0,0	89	74	2.30068186724e-11	8.81604249438463e-09	0.0,0.172	1.0,1.0	-0.914	A3S	HS6.vs.HS0	protein_coding	protein_coding	glycerol kinase (AHRD V3.3 *** AT4G38225.3)	Solyc10g074580.2.1	NA	NA
gene:Solyc03g033530.4_4983988_4984118_4983988_4984104_4986188_4986274	gene:Solyc03g033530.4	NA	chr3	-	2,4	2,1	0,0	4,5	88	74	1.12301615096e-06	9.87656707682261e-05	0.457,0.771	0.0,0.0	0.614	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g005520.2_9001771_9001987_9001771_9001924_9002740_9002907	gene:Solyc02g005520.2	NA	chr2	-	1,2	1,3	2,1	0,0	137	74	9.12564411371e-06	0.000580601144842302	0.351,0.265	1.0,1.0	-0.692	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g078195.1_62789765_62790166_62789790_62790166_62789203_62789366	gene:Solyc04g078195.1	NA	chr4	+	20,32	10,7	5,4	0,0	99	74	6.0445548881e-05	0.00279188275818126	0.599,0.774	1.0,1.0	-0.314	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g078195.1_62789765_62790166_62789803_62790166_62789203_62789366	gene:Solyc04g078195.1	NA	chr4	+	20,32	5,7	5,4	0,0	112	74	0.000125973353632	0.00505172678816821	0.725,0.751	1.0,1.0	-0.262	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g093340.4_50664387_50664500_50664436_50664500_50663556_50663803	gene:Solyc03g093340.4	NA	chr3	+	9,11	5,2	2,1	0,0	123	74	1.79808788392e-05	0.00104162244482716	0.52,0.768	1.0,1.0	-0.356	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g095250.3_52305248_52305401_52305248_52305378_52305477_52305509	gene:Solyc03g095250.3	NA	chr3	-	38,30	6,6	16,8	0,0	97	74	9.06464311321e-05	0.00386581247229568	0.829,0.792	1.0,1.0	-0.19	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g095290.3_52392453_52392793_52392479_52392793_52391337_52391824	gene:Solyc03g095290.3	NA	chr3	+	32,43	7,6	15,17	0,0	100	74	4.31567061835e-05	0.00214049814724702	0.772,0.841	1.0,1.0	-0.194	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:TomatoPan017230_19116258_19116723_19116258_19116326_19117567_19117787	gene:TomatoPan017230	NA	chr5	-	18,24	4,8	2,4	0,0	148	74	4.38559481404e-05	0.00216686920081283	0.692,0.6	1.0,1.0	-0.354	A3S	HS6.vs.HS0	lncRNA	protein_coding	NA	NA	NA	NA
gene:Solyc03g096360.4_54483742_54484120_54483742_54484093_54484982_54485025	gene:Solyc03g096360.4	NA	chr3	-	37,32	6,3	5,5	10,7	101	74	1.76249278394e-07	2.05350257220721e-05	0.819,0.887	0.268,0.344	0.547	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g097060.4_55489540_55490021_55489540_55489651_55490234_55490373	gene:Solyc03g097060.4	NA	chr3	-	21,45	99,171	61,54	109,112	148	74	0.000161196148776	0.00620449253893695	0.096,0.116	0.219,0.194	-0.101	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g097160.4_55563692_55563811_55563697_55563811_55563397_55563532	gene:Solyc03g097160.4	NA	chr3	+	19,28	8,3	7,12	0,0	79	74	0.00011622650667	0.00473053769987865	0.69,0.897	1.0,1.0	-0.207	A3S	HS6.vs.HS0	protein_coding	protein_coding	WD40 repeat (AHRD V3.3 *** A0A200PXI1_9MAGN)	Solyc03g097160.4.1	NA	NA
gene:Solyc03g097260.4_55640331_55640733_55640331_55640500_55641657_55642688	gene:Solyc03g097260.4	NA	chr3	-	1,0	12,11	5,3	6,3	148	74	5.57581407298e-05	0.00263456383353919	0.04,0.0	0.294,0.333	-0.293	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g115680.4_61363100_61363138_61363105_61363138_61362223_61362340	gene:Solyc03g115680.4	NA	chr3	+	2,9	18,18	4,4	0,1	79	74	1.84507505652e-06	0.000149604353838301	0.094,0.319	1.0,0.789	-0.688	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc07g055220.3_63798208_63798818_63798208_63798593_63799214_63799573	gene:Solyc07g055220.3	NA	chr7	-	16,16	9,6	2,7	0,0	148	74	8.41703725596e-06	0.000546077152548706	0.471,0.571	1.0,1.0	-0.479	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g097460.3_55870170_55872018_55870170_55870555_55872970_55873159	gene:Solyc03g097460.3	NA	chr3	-	5,3	0,0	0,0	1,1	148	74	1.54361468052e-09	3.47534205345752e-07	1.0,1.0	0.0,0.0	1	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g097460.3_55871775_55872044_55871775_55872018_55872970_55873159	gene:Solyc03g097460.3	NA	chr3	-	3,3	5,3	6,1	0,0	100	74	1.29930413872e-07	1.59653924940913e-05	0.307,0.425	1.0,1.0	-0.634	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g097780.3_56209056_56209211_56209056_56209153_56210021_56210086	gene:Solyc03g097780.3	NA	chr3	-	50,51	7,9	82,79	1,0	132	74	1.21652451113e-07	1.52009733056198e-05	0.8,0.761	0.979,1.0	-0.209	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g097780.3_56209056_56209211_56209056_56209156_56210021_56210086	gene:Solyc03g097780.3	NA	chr3	-	50,51	6,7	82,79	2,1	129	74	0.000227657543928	0.00821797239512264	0.827,0.807	0.959,0.978	-0.151	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc06g009060.4_2990225_2990504_2990225_2990466_2991702_2991801	gene:Solyc06g009060.4	NA	chr6	-	43,44	3,9	62,50	0,0	112	74	4.03521578829e-06	0.000291952095026615	0.904,0.764	1.0,1.0	-0.166	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g068050.3_71625631_71625836_71625787_71625836_71623785_71623843	gene:Solyc01g068050.3	NA	chr1	+	13,17	3,7	6,11	0,0	148	74	3.87126143941e-06	0.000282042553504801	0.684,0.548	1.0,1.0	-0.384	A3S	HS6.vs.HS0	protein_coding	protein_coding	tRNA:m(4)X modification enzyme TRM13 homolog (AHRD V3.3 *** A0A2I4DJN8_9ROSI)	Solyc01g068050.3.1	GO:0008033" "GO:0008168	NA
Solyc_chr9_NPC00233_65630889_65631357_65631296_65631357_65630609_65630793	Solyc_chr9_NPC00233	NA	chr9	+	20,15	5,2	3,8	0,0	148	74	7.1359179635e-05	0.00322118823882913	0.667,0.789	1.0,1.0	-0.272	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g019660.4_57509843_57510266_57509905_57510266_57509698_57509768	gene:Solyc03g019660.4	NA	chr3	+	89,74	27,24	77,127	5,6	136	74	2.38703806721e-08	3.73063040044835e-06	0.642,0.627	0.893,0.92	-0.272	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g110940.3_57647415_57647654_57647534_57647654_57646289_57646418	gene:Solyc03g110940.3	NA	chr3	+	8,11	12,15	25,16	3,6	148	74	0.000181148119032	0.00684012652966744	0.25,0.268	0.806,0.571	-0.429	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g110940.3_57649238_57649674_57649565_57649674_57647534_57647654	gene:Solyc03g110940.3	NA	chr3	+	3,5	1,3	10,5	0,0	148	74	0.00017410318638	0.00662052511174419	0.6,0.455	1.0,1.0	-0.473	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g094560.3_54836102_54836228_54836143_54836228_54835905_54835974	gene:Solyc02g094560.3	NA	chr2	+	1,8	4,3	0,0	7,5	115	74	4.92014831464e-05	0.00239214466602107	0.139,0.632	0.0,0.0	0.386	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g094560.3_54836379_54836587_54836542_54836587_54836140_54836228	gene:Solyc02g094560.3	NA	chr2	+	177,170	17,13	212,225	6,2	148	74	1.4969973628e-05	0.00088721873581795	0.839,0.867	0.946,0.983	-0.111	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc12g098640.3_69330629_69331024_69330629_69330772_69331343_69331493	gene:Solyc12g098640.3	NA	chr12	-	16,27	1,1	13,16	8,9	148	74	4.38170403938e-06	0.000313015999283602	0.889,0.931	0.448,0.471	0.451	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc12g098640.3_69330658_69331111_69330658_69330772_69331343_69331493	gene:Solyc12g098640.3	NA	chr12	-	98,132	1,1	85,124	8,9	148	74	1.21003139474e-05	0.000736425106838764	0.98,0.985	0.842,0.873	0.125	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g074640.4_60332620_60332947_60332620_60332746_60333442_60333483	gene:Solyc04g074640.4	NA	chr4	-	48,27	46,39	123,110	28,37	148	74	1.11626066168e-08	1.98437389310543e-06	0.343,0.257	0.687,0.598	-0.343	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g074640.4_60332620_60332954_60332620_60332746_60333442_60333483	gene:Solyc04g074640.4	NA	chr4	-	47,27	46,39	123,112	28,37	148	74	4.01170796582e-09	8.18742118243886e-07	0.338,0.257	0.687,0.602	-0.347	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g111700.3_58358478_58358805_58358613_58358805_58358162_58358321	gene:Solyc03g111700.3	NA	chr3	+	19,24	11,18	25,17	0,2	148	74	6.9025009064e-07	6.59519818045584e-05	0.463,0.4	1.0,0.81	-0.474	A3S	HS6.vs.HS0	protein_coding	protein_coding	Metallo-hydrolase/oxidoreductase superfamily protein (AHRD V3.3 *** A0A2U1M7M5_ARTAN)" "Pfam:PF13483	Solyc03g111700.3.1	NA	NA
gene:Solyc04g049770.4_43946862_43946956_43946867_43946956_43946096_43946222	gene:Solyc04g049770.4	NA	chr4	+	6,13	4,8	6,7	1,0	79	74	0.000156780148149	0.00607254506271787	0.584,0.604	0.849,1.0	-0.331	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc11g020590.2_12138619_12138901_12138830_12138901_12135532_12135608	gene:Solyc11g020590.2	NA	chr11	+	30,30	25,30	6,8	0,0	148	74	5.9162479582e-08	8.09665140544032e-06	0.375,0.333	1.0,1.0	-0.646	A3S	HS6.vs.HS0	protein_coding	protein_coding	NA	NA	NA	NA
